0.025,0.025100000000000004,0.005418292603472252
0.05,0.050450000000000016,0.007373316043252466
0.07500000000000001,0.07535,0.006643358377079757
0.1,0.1002,0.008010519399678876
0.125,0.12355000000000002,0.012500421045540402
0.15,0.15244999999999997,0.012584347002275656
0.175,0.176,0.011397137221342262
0.19999999999999998,0.19905,0.010865081684000353
0.22499999999999998,0.223,0.010983240821695954
0.24999999999999997,0.24889999999999998,0.012702672739893844
0.27499999999999997,0.27509999999999996,0.016568518022855392
0.3,0.3005,0.014103004532442918
0.325,0.32695,0.020095757604136514
0.35000000000000003,0.35495,0.011650502586855021
0.37500000000000006,0.3713999999999999,0.011495536891378874
0.4000000000000001,0.3989,0.016424948930466143
0.4250000000000001,0.43205,0.01699063209381477
0.4500000000000001,0.45445,0.014540234559752868
0.47500000000000014,0.47429999999999994,0.01646719226379019
0.5000000000000001,0.5004500000000001,0.020234090566482888
0.5250000000000001,0.5267000000000001,0.01463269590587068
0.5500000000000002,0.5477,0.012831293982414926
0.5750000000000002,0.5745499999999999,0.013248535172256815
0.6000000000000002,0.6000000000000001,0.015155336041352423
0.6250000000000002,0.6252500000000001,0.014108135017932415
0.6500000000000002,0.6488000000000002,0.01496170550368332
0.6750000000000003,0.6713,0.01674923407518275
0.7000000000000003,0.6996,0.01354679997171596
0.7250000000000003,0.7232000000000001,0.015188638413041035
0.7500000000000003,0.7511500000000001,0.010614166303379163
0.7750000000000004,0.77145,0.01164146400632354
0.8000000000000004,0.799,0.012690651345732693
0.8250000000000004,0.8242499999999999,0.01256090425843112
0.8500000000000004,0.8477500000000001,0.01199945174186152
0.8750000000000004,0.8691000000000001,0.005839069861039969
0.9000000000000005,0.8946,0.00658866650512754
0.9250000000000005,0.9178500000000002,0.00902204901455609
0.9500000000000005,0.9397499999999999,0.004482421807813003
0.9750000000000005,0.9671000000000001,0.008484661082459962
